Gene_ID	lncRNA_ID	Other_Name	Species	Ref_Genome_Vers	Chr	Start	End	Strand	Exon_Num	Type	Validate	Note	Source	PLEK	CPC	CREMA	RNAplonc	Experimental	Confidence Level
At1NC012130	At1NC012130		Arabidopsis_thaliana	TAIR10	Chr1	3482383	3482838	-	1	lncRNA	No		Liu	-2.18226	-1.39311	0.9998960310836039	0.863	0	High
At1NC012230	At1NC012230		Arabidopsis_thaliana	TAIR10	Chr1	3514769	3515346	+	1	lncRNA	No		Liu	-1.16458	-1.21967	0.9998960310836039	0.852	0	High
At1NC012290	At1NC012290		Arabidopsis_thaliana	TAIR10	Chr1	3529513	3529759	-	1	lncRNA	No		Liu	-2.4687799999999998	-1.3753799999999998	0.805511022240234	0.863	0	High
At1NC012400	At1NC012400		Arabidopsis_thaliana	TAIR10	Chr1	3552955	3553366	-	1	lncRNA	No		Liu	-2.36099	-1.28026	0.9998960310836039	0.863	0	High
At1NC012820	At1NC012820		Arabidopsis_thaliana	TAIR10	Chr1	3639183	3639425	-	1	lncRNA	No		Liu	-2.23427	-1.05857	0.0344370341195986	0.863	0	High
At1NC013070	At1NC013070		Arabidopsis_thaliana	TAIR10	Chr1	3701144	3701352	+	1	lncRNA	No		Liu	-2.46722	-1.5064	0.805511022240234	0.863	0	High
At1NC013350	At1NC013350		Arabidopsis_thaliana	TAIR10	Chr1	3759153	3759432	-	1	lncRNA	No		Liu	-2.19877	-1.25326	0.9998960310836039	0.863	0	High
At1NC013380	At1NC013380		Arabidopsis_thaliana	TAIR10	Chr1	3765563	3765794	+	1	lncRNA	No		Liu	-2.35418	-1.2317200000000001	0.805511022240234	0.863	0	High
At1NC013401	At1NC013401		Arabidopsis_thaliana	TAIR10	Chr1	3770366	3770582	+	1	lncRNA	No		Liu	-2.23263	-1.0101799999999999	0.0344370341195986	0.863	0	High
At1NC013400	At1NC013400		Arabidopsis_thaliana	TAIR10	Chr1	3770366	3770768	-	1	lncRNA	No		Liu	-1.55959	-1.2062	0.998219011975943	0.863	0	High
At1NC013410	At1NC013410		Arabidopsis_thaliana	TAIR10	Chr1	3773529	3773770	-	1	lncRNA	No		Liu	-2.30444	-1.5089299999999999	0.805511022240234	0.863	0	High
At1NC013480	At1NC013480		Arabidopsis_thaliana	TAIR10	Chr1	3805239	3805520	-	1	lncRNA	No		Liu	-2.2229099999999997	-1.2690700000000001	0.9998960310836039	0.863	0	High
At1NC013620	At1NC013620		Arabidopsis_thaliana	TAIR10	Chr1	3840832	3841171	-	1	lncRNA	No		Liu	-2.5676200000000002	-1.09816	0.9998960310836039	0.863	0	High
At1NC013850	At1NC013850		Arabidopsis_thaliana	TAIR10	Chr1	3891769	3891972	-	1	lncRNA	No		Liu	-2.50996	-1.1174	0.805511022240234	0.863	0	High
At1NC013980	At1NC013980		Arabidopsis_thaliana	TAIR10	Chr1	3937245	3937780	-	1	lncRNA	No		Liu	-2.2233	-1.00829	0.9998960310836039	0.852	0	High
At1NC014020	At1NC014020		Arabidopsis_thaliana	TAIR10	Chr1	3943178	3943430	+	1	lncRNA	No		Liu	-2.4487099999999997	-0.9036	0.9998960310836039	0.863	0	High
At1NC014040	At1NC014040		Arabidopsis_thaliana	TAIR10	Chr1	3947805	3948040	-	1	lncRNA	No		Liu	-2.58314	-1.2799	0.805511022240234	0.863	0	High
At1NC014041	At1NC014041		Arabidopsis_thaliana	TAIR10	Chr1	3947805	3948108	+	1	lncRNA	No		Liu	-2.31375	-1.13134	0.9998960310836039	0.863	0	High
At1NC014050	At1NC014050		Arabidopsis_thaliana	TAIR10	Chr1	3951431	3951671	-	1	lncRNA	No		Liu	-2.28024	-1.01305	0.657900574269224	0.863	0	High
At1NC014110	At1NC014110		Arabidopsis_thaliana	TAIR10	Chr1	3960943	3961245	+	1	lncRNA	No		Liu	-2.10926	-1.4575	0.9998960310836039	0.863	0	High
At1NC014520	At1NC014520		Arabidopsis_thaliana	TAIR10	Chr1	4066783	4066988	-	1	lncRNA	No		Liu	-2.2391900000000002	-1.4350100000000001	0.736159394633712	0.863	0	High
At1NC014530	At1NC014530		Arabidopsis_thaliana	TAIR10	Chr1	4068820	4069413	-	1	lncRNA	No		Liu	-1.76374	-1.36196	0.0732913825780147	0.852	0	High
At1NC014600	At1NC014600		Arabidopsis_thaliana	TAIR10	Chr1	4088371	4088665	+	1	lncRNA	No		Liu	-2.51023	-0.906676	0.684384390980629	0.863	0	High
At1NC014620	At1NC014620		Arabidopsis_thaliana	TAIR10	Chr1	4092302	4092579	-	1	lncRNA	No		Liu	-2.16548	-1.04389	0.9998960310836039	0.863	0	High
At1NC014640	At1NC014640		Arabidopsis_thaliana	TAIR10	Chr1	4096580	4096822	+	1	lncRNA	No		Liu	-2.65053	-1.4669999999999999	0.805511022240234	0.863	0	High
At1NC014650	At1NC014650		Arabidopsis_thaliana	TAIR10	Chr1	4102513	4102980	+	1	lncRNA	No		Liu	-1.78433	-1.17085	0.9998960310836039	0.863	0	High
At1NC014660	At1NC014660		Arabidopsis_thaliana	TAIR10	Chr1	4103202	4103405	-	1	lncRNA	No		Liu	-2.35993	-1.18313	0.5500775704287271	0.863	0	High
At1NC014770	At1NC014770		Arabidopsis_thaliana	TAIR10	Chr1	4132418	4132654	+	1	lncRNA	No		Liu	-2.30587	-1.41006	0.9998960310836039	0.863	0	High
At1NC014970	At1NC014970		Arabidopsis_thaliana	TAIR10	Chr1	4167764	4168161	+	1	lncRNA	No		Liu	-2.48559	-1.48756	0.9998960310836039	0.863	0	High
At1NC014980	At1NC014980		Arabidopsis_thaliana	TAIR10	Chr1	4168883	4169086	-	1	lncRNA	No		Liu	-2.3289400000000002	-1.40614	0.990911290235174	0.863	0	High
At1NC015060	At1NC015060		Arabidopsis_thaliana	TAIR10	Chr1	4191062	4191268	-	1	lncRNA	No		Liu	-2.33563	-1.4521899999999999	0.724747230070646	0.863	0	High
At1NC015070	At1NC015070		Arabidopsis_thaliana	TAIR10	Chr1	4191470	4191780	+	1	lncRNA	No		Liu	-2.12709	-1.2877399999999999	0.9998960310836039	0.863	0	High
At1NC015150	At1NC015150		Arabidopsis_thaliana	TAIR10	Chr1	4210547	4210787	+	1	lncRNA	No		Liu	-2.43558	-1.44824	0.990911290235174	0.863	0	High
At1NC015160	At1NC015160		Arabidopsis_thaliana	TAIR10	Chr1	4211574	4212077	+	1	lncRNA	No		Liu	-1.50747	-1.28852	0.0344370341195986	0.863	0	High
At1NC015170	At1NC015170		Arabidopsis_thaliana	TAIR10	Chr1	4211769	4212006	-	1	lncRNA	No		Liu	-2.14317	-1.35443	0.657900574269224	0.863	0	High
At1NC015330	At1NC015330		Arabidopsis_thaliana	TAIR10	Chr1	4261917	4262359	+	1	lncRNA	No		Liu	-1.26484	-1.12784	0.8542414865076802	0.863	0	High
At1NC015420	At1NC015420		Arabidopsis_thaliana	TAIR10	Chr1	4289279	4289536	+	1	lncRNA	No		Liu	-2.23314	-1.28896	0.990911290235174	0.863	0	High
At1NC015440	At1NC015440		Arabidopsis_thaliana	TAIR10	Chr1	4291905	4292247	+	1	lncRNA	No		Liu	-2.15808	-1.00821	0.0344370341195986	0.863	0	High
At1NC015450	At1NC015450		Arabidopsis_thaliana	TAIR10	Chr1	4293069	4293304	+	1	lncRNA	No		Liu	-2.39217	-0.996891	0.990911290235174	0.863	0	High
At1NC015480	At1NC015480		Arabidopsis_thaliana	TAIR10	Chr1	4297707	4297933	+	1	lncRNA	No		Liu	-2.23045	-0.553658	0.0344370341195986	0.863	0	High
At1NC015640	At1NC015640		Arabidopsis_thaliana	TAIR10	Chr1	4338941	4339323	-	1	lncRNA	No		Liu	-2.18514	-1.39199	0.998219011975943	0.863	0	High
At1NC015740	At1NC015740		Arabidopsis_thaliana	TAIR10	Chr1	4391437	4391675	+	1	lncRNA	No		Liu	-2.46773	-1.0984	0.9998960310836039	0.863	0	High
At1NC015780	At1NC015780		Arabidopsis_thaliana	TAIR10	Chr1	4411263	4411511	-	1	lncRNA	No		Liu	-2.30186	-1.14534	0.9998960310836039	0.863	0	High
At1NC015840	At1NC015840		Arabidopsis_thaliana	TAIR10	Chr1	4427514	4427735	+	1	lncRNA	No		Liu	-2.30165	-1.19826	0.9998960310836039	0.0	0	High
At1NC015850	At1NC015850		Arabidopsis_thaliana	TAIR10	Chr1	4428628	4428845	+	1	lncRNA	No		Liu	-2.34861	-1.23111	0.990911290235174	0.863	0	High
At1NC015930	At1NC015930		Arabidopsis_thaliana	TAIR10	Chr1	4457270	4457513	-	1	lncRNA	No		Liu	-2.18485	-0.9773719999999999	0.990911290235174	0.863	0	High
At1NC016060	At1NC016060		Arabidopsis_thaliana	TAIR10	Chr1	4492934	4493195	+	1	lncRNA	No		Liu	-2.25557	-1.13046	0.9998960310836039	0.863	0	High
At1NC016130	At1NC016130		Arabidopsis_thaliana	TAIR10	Chr1	4514376	4514697	+	1	lncRNA	No		Liu	-2.13187	-1.11459	0.9998960310836039	0.863	0	High
At1NC016190	At1NC016190		Arabidopsis_thaliana	TAIR10	Chr1	4523869	4524151	-	1	lncRNA	No		Liu	-2.36611	-1.0185600000000001	0.9998960310836039	0.863	0	High
At1NC016210	At1NC016210		Arabidopsis_thaliana	TAIR10	Chr1	4526959	4527364	-	1	lncRNA	No		Liu	-0.8856360000000001	-1.23151	0.9998960310836039	0.863	0	High
At1NC016230	At1NC016230		Arabidopsis_thaliana	TAIR10	Chr1	4530933	4531201	+	1	lncRNA	No		Liu	-2.30654	-0.9250229999999999	0.9827829031493691	0.863	0	High
At1NC016240	At1NC016240		Arabidopsis_thaliana	TAIR10	Chr1	4532192	4532450	-	1	lncRNA	No		Liu	-2.24919	-1.48518	0.9998960310836039	0.863	0	High
At1NC016310	At1NC016310		Arabidopsis_thaliana	TAIR10	Chr1	4553475	4553728	-	1	lncRNA	No		Liu	-2.22491	-1.13788	0.9998960310836039	0.863	0	High
At1NC016320	At1NC016320		Arabidopsis_thaliana	TAIR10	Chr1	4553586	4553924	+	1	lncRNA	No		Liu	-1.74193	-0.8695860000000001	0.986567997871878	0.863	0	High
At1NC016410	At1NC016410		Arabidopsis_thaliana	TAIR10	Chr1	4580079	4580364	-	1	lncRNA	No		Liu	-2.39436	-1.4824	0.9998960310836039	0.863	0	High
At1NC016420	At1NC016420		Arabidopsis_thaliana	TAIR10	Chr1	4582778	4582980	+	1	lncRNA	No		Liu	-2.3445	-1.07634	0.9998960310836039	0.863	0	High
At1NC016470	At1NC016470		Arabidopsis_thaliana	TAIR10	Chr1	4595843	4596174	+	1	lncRNA	No		Liu	-2.09721	-1.21971	0.9998960310836039	0.863	0	High
At1NC016530	At1NC016530		Arabidopsis_thaliana	TAIR10	Chr1	4611525	4611773	+	1	lncRNA	No		Liu	-2.40001	-1.20832	0.9998960310836039	0.863	0	High
At1NC016540	At1NC016540		Arabidopsis_thaliana	TAIR10	Chr1	4618554	4618762	-	1	lncRNA	No		Liu	-2.42339	-1.2059	0.9998960310836039	0.863	0	High
At1NC016650	At1NC016650		Arabidopsis_thaliana	TAIR10	Chr1	4649737	4649943	+	1	lncRNA	No		Liu	-2.16102	-1.05844	0.805511022240234	0.863	0	High
At1NC016670	At1NC016670		Arabidopsis_thaliana	TAIR10	Chr1	4656474	4657318	-	1	lncRNA	No		Liu	-1.18292	-1.26339	0.9998960310836039	0.852	0	High
At1NC016710	At1NC016710		Arabidopsis_thaliana	TAIR10	Chr1	4667272	4667481	-	1	lncRNA	No		Liu	-2.2012400000000003	-1.0311	0.805511022240234	0.863	0	High
At1NC016780	At1NC016780		Arabidopsis_thaliana	TAIR10	Chr1	4686653	4686920	-	1	lncRNA	No		Liu	-2.12941	0.13581600000000002	0.805511022240234	0.863	0	High
At1NC016800	At1NC016800		Arabidopsis_thaliana	TAIR10	Chr1	4697500	4698167	-	1	lncRNA	No		Liu	-1.02578	-1.17162	0.9998960310836039	0.852	0	High
At1NC016810	At1NC016810		Arabidopsis_thaliana	TAIR10	Chr1	4700179	4700397	+	1	lncRNA	No		Liu	-2.44333	-1.31361	0.990911290235174	0.863	0	High
At1NC016970	At1NC016970		Arabidopsis_thaliana	TAIR10	Chr1	4742126	4742510	+	1	lncRNA	No		Liu	-1.9658900000000001	-1.31146	0.998219011975943	0.863	0	High
At1NC017050	At1NC017050		Arabidopsis_thaliana	TAIR10	Chr1	4769313	4769770	+	1	lncRNA	No		Liu	-2.35328	-1.1998799999999998	0.9998960310836039	0.863	0	High
At1NC017060	At1NC017060		Arabidopsis_thaliana	TAIR10	Chr1	4770928	4771173	-	1	lncRNA	No		Liu	-2.42625	-1.52189	0.9998960310836039	0.863	0	High
At1NC017070	At1NC017070		Arabidopsis_thaliana	TAIR10	Chr1	4772746	4772952	-	1	lncRNA	No		Liu	-2.26585	-1.31703	0.736159394633712	0.863	0	High
At1NC017130	At1NC017130		Arabidopsis_thaliana	TAIR10	Chr1	4784892	4785250	-	1	lncRNA	No		Liu	-2.59476	-0.96939	0.8542414865076802	0.863	0	High
At1NC017140	At1NC017140		Arabidopsis_thaliana	TAIR10	Chr1	4787890	4788092	-	1	lncRNA	No		Liu	-2.4943400000000002	-1.3375700000000001	0.990911290235174	0.863	0	High
At1NC017360	At1NC017360		Arabidopsis_thaliana	TAIR10	Chr1	4832650	4832858	+	1	lncRNA	No		Liu	-2.12374	-1.51044	0.805511022240234	0.863	0	High
At1NC017530	At1NC017530		Arabidopsis_thaliana	TAIR10	Chr1	4893119	4893421	+	1	lncRNA	No		Liu	-2.00808	-1.38714	0.9998960310836039	0.863	0	High
At1NC017560	At1NC017560		Arabidopsis_thaliana	TAIR10	Chr1	4902918	4903476	+	1	lncRNA	No		Liu	-1.7986	-1.32935	0.9998960310836039	0.852	0	High
At1NC017570	At1NC017570		Arabidopsis_thaliana	TAIR10	Chr1	4902988	4903303	-	1	lncRNA	No		Liu	-2.0276400000000003	-1.17577	0.9998960310836039	0.863	0	High
At1NC017600	At1NC017600		Arabidopsis_thaliana	TAIR10	Chr1	4914775	4915058	-	1	lncRNA	No		Liu	-2.32199	-1.0940299999999998	0.9998960310836039	0.863	0	High
At1NC017720	At1NC017720		Arabidopsis_thaliana	TAIR10	Chr1	4944543	4944791	-	1	lncRNA	No		Liu	-2.38931	-1.0658299999999998	0.9998960310836039	0.863	0	High
At1NC017770	At1NC017770		Arabidopsis_thaliana	TAIR10	Chr1	4953016	4953522	+	1	lncRNA	No		Liu	-1.929	-1.09756	0.9827829031493691	0.852	0	High
At1NC017810	At1NC017810		Arabidopsis_thaliana	TAIR10	Chr1	4965150	4965513	+	1	lncRNA	No		Liu	-2.08475	-1.1213899999999999	0.998219011975943	0.863	0	High
At1NC017950	At1NC017950		Arabidopsis_thaliana	TAIR10	Chr1	4994638	4994874	-	1	lncRNA	No		Liu	-1.9523599999999999	-1.49217	0.805511022240234	0.863	0	High
At1NC017960	At1NC017960		Arabidopsis_thaliana	TAIR10	Chr1	4996006	4996328	-	1	lncRNA	No		Liu	-2.56684	-1.2832299999999999	0.9998960310836039	0.863	0	High
At1NC017970	At1NC017970		Arabidopsis_thaliana	TAIR10	Chr1	4996757	4997068	+	1	lncRNA	No		Liu	-2.0808299999999997	-1.0146	0.990911290235174	0.863	0	High
At1NC017980	At1NC017980		Arabidopsis_thaliana	TAIR10	Chr1	4996866	4997187	-	1	lncRNA	No		Liu	-1.61792	-1.26758	0.9998960310836039	0.863	0	High
At1NC017990	At1NC017990		Arabidopsis_thaliana	TAIR10	Chr1	4997724	4998107	+	1	lncRNA	No		Liu	-2.30793	-1.25734	0.998219011975943	0.863	0	High
At1NC018120	At1NC018120		Arabidopsis_thaliana	TAIR10	Chr1	5036520	5036720	+	1	lncRNA	No		Liu	-2.3679799999999998	-1.04549	0.805511022240234	0.863	0	High
At1NC018210	At1NC018210		Arabidopsis_thaliana	TAIR10	Chr1	5051297	5051561	+	1	lncRNA	No		Liu	-2.25065	-1.36984	0.9998960310836039	0.863	0	High
At1NC018240	At1NC018240		Arabidopsis_thaliana	TAIR10	Chr1	5057192	5057498	-	1	lncRNA	No		Liu	-1.7946099999999998	-1.25973	0.9998960310836039	0.863	0	High
At1NC018320	At1NC018320		Arabidopsis_thaliana	TAIR10	Chr1	5086106	5086353	+	1	lncRNA	No		Liu	-2.38837	-1.09915	0.9998960310836039	0.863	0	High
At1NC018480	At1NC018480		Arabidopsis_thaliana	TAIR10	Chr1	5126668	5126918	+	1	lncRNA	No		Liu	-1.9736900000000002	-1.06645	0.9998960310836039	0.863	0	High
At1NC018490	At1NC018490		Arabidopsis_thaliana	TAIR10	Chr1	5131511	5131859	+	1	lncRNA	No		Liu	-1.90458	-1.17977	0.998219011975943	0.863	0	High
At1NC018500	At1NC018500		Arabidopsis_thaliana	TAIR10	Chr1	5134111	5134628	-	1	lncRNA	No		Liu	-2.2311099999999997	-1.2948899999999999	0.9998960310836039	0.852	0	High
At1NC018510	At1NC018510		Arabidopsis_thaliana	TAIR10	Chr1	5135331	5135710	-	1	lncRNA	No		Liu	-2.56527	-1.14109	0.9998960310836039	0.863	0	High
At1NC018550	At1NC018550		Arabidopsis_thaliana	TAIR10	Chr1	5144808	5145119	+	1	lncRNA	No		Liu	-2.00624	-1.2700200000000001	0.9998960310836039	0.863	0	High
At1NC018560	At1NC018560		Arabidopsis_thaliana	TAIR10	Chr1	5145677	5145884	+	1	lncRNA	No		Liu	-2.13978	-1.22597	0.736159394633712	0.863	0	High
At1NC018570	At1NC018570		Arabidopsis_thaliana	TAIR10	Chr1	5146657	5147266	+	1	lncRNA	No		Liu	-2.50923	-1.0720399999999999	0.997270283160162	0.852	0	High
At1NC018580	At1NC018580		Arabidopsis_thaliana	TAIR10	Chr1	5147024	5147227	-	1	lncRNA	No		Liu	-2.29587	-1.27449	0.805511022240234	0.863	0	High
At1NC018590	At1NC018590		Arabidopsis_thaliana	TAIR10	Chr1	5147825	5148224	-	1	lncRNA	No		Liu	-1.6644400000000001	-1.38039	0.998219011975943	0.863	0	High
At1NC018710	At1NC018710		Arabidopsis_thaliana	TAIR10	Chr1	5191673	5192677	+	1	lncRNA	No		Liu	-0.40773200000000004	-1.2465	0.999776117573748	0.852	0	High
At1NC018910	At1NC018910		Arabidopsis_thaliana	TAIR10	Chr1	5288902	5289242	-	1	lncRNA	No		Liu	-2.6572400000000003	-1.38916	0.0344370341195986	0.863	0	High
At1NC018920	At1NC018920		Arabidopsis_thaliana	TAIR10	Chr1	5290051	5290363	-	1	lncRNA	No		Liu	-2.23929	-1.40225	0.9998960310836039	0.863	0	High
At1NC019100	At1NC019100		Arabidopsis_thaliana	TAIR10	Chr1	5349560	5349796	+	1	lncRNA	No		Liu	-2.41502	-1.04752	0.990911290235174	0.863	0	High
At1NC019130	At1NC019130		Arabidopsis_thaliana	TAIR10	Chr1	5356373	5356587	+	1	lncRNA	No		Liu	-2.3021	-1.3808	0.805511022240234	0.863	0	High
At1NC019140	At1NC019140		Arabidopsis_thaliana	TAIR10	Chr1	5359957	5360199	+	1	lncRNA	No		Liu	-2.05735	-1.43886	0.990911290235174	0.863	0	High
At1NC019160	At1NC019160		Arabidopsis_thaliana	TAIR10	Chr1	5371786	5372388	-	1	lncRNA	No		Liu	-0.34273400000000004	-1.26958	0.999707380987926	0.852	0	High
At1NC019170	At1NC019170		Arabidopsis_thaliana	TAIR10	Chr1	5372292	5372699	+	1	lncRNA	No		Liu	-1.90451	-1.2674	0.9998960310836039	0.863	0	High
At1NC019210	At1NC019210		Arabidopsis_thaliana	TAIR10	Chr1	5376188	5376406	-	1	lncRNA	No		Liu	-2.08986	-1.41014	0.9998960310836039	0.863	0	High
At1NC019250	At1NC019250		Arabidopsis_thaliana	TAIR10	Chr1	5386683	5387085	+	1	lncRNA	No		Liu	-2.1599	-1.1305399999999999	0.0752671317564969	0.863	0	High
At1NC019270	At1NC019270		Arabidopsis_thaliana	TAIR10	Chr1	5392902	5393106	-	1	lncRNA	No		Liu	-2.38663	-1.40575	0.805511022240234	0.863	0	High
At1NC019290	At1NC019290		Arabidopsis_thaliana	TAIR10	Chr1	5395358	5395709	-	1	lncRNA	No		Liu	-1.8278299999999998	-0.9397139999999999	0.9998960310836039	0.863	0	High
At1NC019300	At1NC019300		Arabidopsis_thaliana	TAIR10	Chr1	5396177	5396631	-	1	lncRNA	No		Liu	-2.08888	-1.22551	0.9998960310836039	0.863	0	High
At1NC019320	At1NC019320		Arabidopsis_thaliana	TAIR10	Chr1	5410577	5410827	-	1	lncRNA	No		Liu	-2.29324	-1.1314899999999999	0.9998960310836039	0.863	0	High
At1NC019330	At1NC019330		Arabidopsis_thaliana	TAIR10	Chr1	5421187	5421431	+	1	lncRNA	No		Liu	-2.3060400000000003	-1.1733200000000001	0.657900574269224	0.863	0	High
At1NC019340	At1NC019340		Arabidopsis_thaliana	TAIR10	Chr1	5423082	5423286	-	1	lncRNA	No		Liu	-2.35925	-1.2345899999999999	0.805511022240234	0.863	0	High
At1NC019590	At1NC019590		Arabidopsis_thaliana	TAIR10	Chr1	5521652	5521896	-	1	lncRNA	No		Liu	-2.1637	-1.15309	0.990911290235174	0.863	0	High
At1NC019730	At1NC019730		Arabidopsis_thaliana	TAIR10	Chr1	5552867	5553111	+	1	lncRNA	No		Liu	-2.07382	-1.37996	0.9998960310836039	0.863	0	High
At1NC019820	At1NC019820		Arabidopsis_thaliana	TAIR10	Chr1	5596120	5596335	-	1	lncRNA	No		Liu	-2.27373	-0.940632	0.0344370341195986	0.863	0	High
At1NC019960	At1NC019960		Arabidopsis_thaliana	TAIR10	Chr1	5628922	5629213	+	1	lncRNA	No		Liu	-1.87946	-1.0858299999999999	0.9998960310836039	0.0	0	High
At1NC019970	At1NC019970		Arabidopsis_thaliana	TAIR10	Chr1	5635760	5636014	+	1	lncRNA	No		Liu	-2.40753	-1.0675700000000001	0.9998960310836039	0.863	0	High
At1NC019980	At1NC019980		Arabidopsis_thaliana	TAIR10	Chr1	5637190	5637394	+	1	lncRNA	No		Liu	-2.33087	-1.16806	0.9998960310836039	0.863	0	High
At1NC020000	At1NC020000		Arabidopsis_thaliana	TAIR10	Chr1	5641754	5642272	+	1	lncRNA	No		Liu	-1.5233299999999999	-1.04979	0.9998960310836039	0.852	0	High
At1NC020010	At1NC020010		Arabidopsis_thaliana	TAIR10	Chr1	5642763	5642985	+	1	lncRNA	No		Liu	-2.35371	-1.36828	0.805511022240234	0.863	0	High
At1NC020030	At1NC020030		Arabidopsis_thaliana	TAIR10	Chr1	5646665	5646969	+	1	lncRNA	No		Liu	-1.6994	-1.36494	0.9998960310836039	0.863	0	High
At1NC020050	At1NC020050		Arabidopsis_thaliana	TAIR10	Chr1	5653978	5654347	+	1	lncRNA	No		Liu	-2.3336099999999997	-1.34521	0.998219011975943	0.863	0	High
At1NC020200	At1NC020200		Arabidopsis_thaliana	TAIR10	Chr1	5686012	5686547	-	1	lncRNA	No		Liu	-1.18888	-1.1527	0.9998960310836039	0.852	0	High
At1NC020390	At1NC020390		Arabidopsis_thaliana	TAIR10	Chr1	5733332	5733554	-	1	lncRNA	No		Liu	-2.35826	-1.1973200000000002	0.990911290235174	0.863	0	High
At1NC020600	At1NC020600		Arabidopsis_thaliana	TAIR10	Chr1	5793969	5794182	+	1	lncRNA	No		Liu	-2.20152	-0.325335	0.805511022240234	0.863	0	High
At1NC020610	At1NC020610		Arabidopsis_thaliana	TAIR10	Chr1	5795552	5795767	+	1	lncRNA	No		Liu	-2.41214	-1.06572	0.9998960310836039	0.863	0	High
At1NC020700	At1NC020700		Arabidopsis_thaliana	TAIR10	Chr1	5828816	5829035	-	1	lncRNA	No		Liu	-2.10765	-1.27159	0.724747230070646	0.863	0	High
At1NC020950	At1NC020950		Arabidopsis_thaliana	TAIR10	Chr1	5921691	5922095	-	1	lncRNA	No		Liu	-1.70915	-1.11988	0.998219011975943	0.863	0	High
At1NC021040	At1NC021040		Arabidopsis_thaliana	TAIR10	Chr1	5944891	5945189	+	1	lncRNA	No		Liu	-2.20338	-1.2512	0.9998960310836039	0.863	0	High
At1NC021050	At1NC021050		Arabidopsis_thaliana	TAIR10	Chr1	5946497	5946759	-	1	lncRNA	No		Liu	-2.33406	-1.25896	0.990911290235174	0.863	0	High
At1NC021090	At1NC021090		Arabidopsis_thaliana	TAIR10	Chr1	5958288	5958567	+	1	lncRNA	No		Liu	-2.18718	-1.36039	0.990911290235174	0.863	0	High
At1NC021110	At1NC021110		Arabidopsis_thaliana	TAIR10	Chr1	5959870	5960154	+	1	lncRNA	No		Liu	-2.17982	-0.788502	0.0344370341195986	0.863	0	High
At1NC021130	At1NC021130		Arabidopsis_thaliana	TAIR10	Chr1	5962529	5962906	+	1	lncRNA	No		Liu	-2.27552	-1.38107	0.998219011975943	0.863	0	High
At1NC021140	At1NC021140		Arabidopsis_thaliana	TAIR10	Chr1	5963706	5963930	-	1	lncRNA	No		Liu	-2.25599	-1.27778	0.805511022240234	0.863	0	High
At1NC021150	At1NC021150		Arabidopsis_thaliana	TAIR10	Chr1	5964697	5965056	-	1	lncRNA	No		Liu	-2.13842	-1.06902	0.998219011975943	0.863	0	High
At1NC021200	At1NC021200		Arabidopsis_thaliana	TAIR10	Chr1	5975211	5975631	-	1	lncRNA	No		Liu	-2.24242	1.7263099999999998	0.0344370341195986	0.863	0	high
At1NC021210	At1NC021210		Arabidopsis_thaliana	TAIR10	Chr1	5976133	5976395	-	1	lncRNA	No		Liu	-2.1962	-1.42856	0.9998960310836039	0.863	0	High
At1NC021360	At1NC021360		Arabidopsis_thaliana	TAIR10	Chr1	6014131	6014332	-	1	lncRNA	No		Liu	-2.25159	-1.1473799999999998	0.805511022240234	0.863	0	High
At1NC021370	At1NC021370		Arabidopsis_thaliana	TAIR10	Chr1	6014997	6015262	+	1	lncRNA	No		Liu	-2.16712	-1.25078	0.9998960310836039	0.863	0	High
At1NC021380	At1NC021380		Arabidopsis_thaliana	TAIR10	Chr1	6016198	6016404	+	1	lncRNA	No		Liu	-2.3075799999999997	-1.2829899999999999	0.805511022240234	0.863	0	High
At1NC021390	At1NC021390		Arabidopsis_thaliana	TAIR10	Chr1	6017146	6017380	+	1	lncRNA	No		Liu	-2.2632	-1.4414	0.805511022240234	0.863	0	High
At1NC021500	At1NC021500		Arabidopsis_thaliana	TAIR10	Chr1	6061251	6061565	-	1	lncRNA	No		Liu	-1.9017400000000002	-1.41319	0.9998960310836039	0.863	0	High
At1NC021650	At1NC021650		Arabidopsis_thaliana	TAIR10	Chr1	6106369	6106594	-	1	lncRNA	No		Liu	-2.11132	-1.07915	0.724747230070646	0.863	0	High
At1NC021670	At1NC021670		Arabidopsis_thaliana	TAIR10	Chr1	6117329	6117896	+	1	lncRNA	No		Liu	-2.00636	-1.3447200000000001	0.0344370341195986	0.852	0	High
At1NC021680	At1NC021680		Arabidopsis_thaliana	TAIR10	Chr1	6117471	6117833	-	1	lncRNA	No		Liu	-2.1644099999999997	-1.0447600000000001	0.0344370341195986	0.863	0	High
At1NC021760	At1NC021760		Arabidopsis_thaliana	TAIR10	Chr1	6141093	6141866	-	1	lncRNA	No		Liu	-1.61428	-0.501826	0.724747230070646	0.852	0	High
At1NC021810	At1NC021810		Arabidopsis_thaliana	TAIR10	Chr1	6165456	6165736	+	1	lncRNA	No		Liu	-2.1373	-0.827371	0.805511022240234	0.863	0	High
At1NC021850	At1NC021850		Arabidopsis_thaliana	TAIR10	Chr1	6173618	6173936	+	1	lncRNA	No		Liu	-2.27693	-1.2760200000000002	0.998219011975943	0.863	0	High
At1NC021860	At1NC021860		Arabidopsis_thaliana	TAIR10	Chr1	6174475	6174748	+	1	lncRNA	No		Liu	-2.28337	-1.15286	0.0344370341195986	0.863	0	High
